"order_date","order_id","user_id","product_name","province","shipping_option","total_amount","order_status"
"2024-05-06","240506DK1Z46WF","lynn_tech","🎵 Subwoofer อัปเกรด Tesla Model Y TeslaEdge | Under Seat Subwoofer 8 inch เบสหนักแน่น","จังหวัดสมุทรสาคร","Standard Delivery - ส่งธรรมดาในประเทศ-Order Arrangement On-hold (พักการดำเนินการชั่วคราว)","7523.0","สำเร็จแล้ว"
"2024-05-06","2405067LJ09TJ3","basbkk","🌈 ไฟ LED ใต้ท้องรถ Tesla Model Y TeslaEdge | Under Glow RGB LED Strip กันน้ำ IP67","จังหวัดนครพนม","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","2743.0","สำเร็จแล้ว"
"2024-05-07","24050703CYSUC9","oat.2003","🎮 Gaming Controller Mount Tesla TeslaEdge | ที่ยึด Controller เล่นเกมบนหน้าจอ","จังหวัดปทุมธานี","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","748.0","สำเร็จแล้ว"
"2024-05-07","240507G6UVQEKC","bank2003","🔳 กรอบป้ายทะเบียน Tesla TeslaEdge | License Plate Frame Carbon Fiber หน้า-หลัง","จังหวัดตรัง","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","1972.0","สำเร็จแล้ว"
"2024-05-07","240507RFPHW3EW","somchai.tesla","🪟 ม่านบังแดดหน้าต่าง Tesla Model 3 TeslaEdge | Sunshade Window Privacy ม่านพับได้ ครบชุด","จังหวัดสุราษฎร์ธานี","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","736.0","สำเร็จแล้ว"
"2024-05-07","240507UK0EU4H5","zenspeed","🎨 ฟิล์มกันรอย Dashboard Tesla Model 3 TeslaEdge | แผ่นกันรอยหน้าปัด PPF ใส","จังหวัดกรุงเทพมหานคร","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","1371.0","สำเร็จแล้ว"
"2024-05-08","240508BJQLT1GF","aom_plus","👔 ที่แขวนสูทหลังเบาะ Tesla Model Y TeslaEdge | Headrest Coat Hanger สแตนเลส","จังหวัดนครสวรรค์","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","436.0","สำเร็จแล้ว"
"2024-05-08","240508QOCSC8JX","sine1994","🌟 ไฟ Frunk LED Tesla Model 3 TeslaEdge | Frunk Light Upgrade ติดตั้งง่าย","จังหวัดสุราษฎร์ธานี","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","619.0","สำเร็จแล้ว"
"2024-05-08","240508REY9K3LU","bas.cool","📡 กล่อง OBD2 Scanner Tesla TeslaEdge | OBD2 Bluetooth Diagnostic Scanner ตรวจสภาพรถ","จังหวัดนครศรีธรรมราช","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","3236.0","สำเร็จแล้ว"
"2024-05-08","240508MFRMMMSU","hana_xyz","🔲 กันชนหลัง Diffuser Tesla Model 3 TeslaEdge | Rear Diffuser ABS สไตล์สปอร์ต","จังหวัดเชียงใหม่","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","6140.0","สำเร็จแล้ว"
"2024-05-08","240508ETZND6PI","topthai","📖 ไฟอ่านหนังสือ LED Tesla Model 3 TeslaEdge | Reading Light Upgrade Ultra Bright","จังหวัดสมุทรสงคราม","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","367.0","สำเร็จแล้ว"
"2024-05-08","240508ZK7SM6BD","oak.33","📡 กล่อง OBD2 Scanner Tesla TeslaEdge | OBD2 Bluetooth Diagnostic Scanner ตรวจสภาพรถ","จังหวัดยะลา","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","1935.0","สำเร็จแล้ว"
"2024-05-08","2405089OCPPWEI","nick1993","🖤 สติกเกอร์ B-Pillar Tesla Model 3 TeslaEdge | B-Pillar Vinyl Wrap เคลือบเงา","จังหวัดปทุมธานี","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","470.0","สำเร็จแล้ว"
"2024-05-09","240509R8WF6ETF","four_123","🔌 USB Hub อเนกประสงค์ Tesla Model S TeslaEdge | USB Hub 4-Port PD Fast Charge ช่องคอนโซล","จังหวัดบุรีรัมย์","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","1561.0","สำเร็จแล้ว"
"2024-05-09","240509URX6V082","sandnext","⚙️ ชุด NEMA 14-50 Adapter TeslaEdge | NEMA 14-50 to TPC Adapter อะแดปเตอร์ปลั๊ก","จังหวัดพิจิตร","Standard Delivery - ส่งธรรมดาในประเทศ-Order Arrangement On-hold (พักการดำเนินการชั่วคราว)","3337.0","สำเร็จแล้ว"
"2024-05-09","240509WTDZFOY6","mint.up","🚪 กันรอยขอบประตู Tesla Model Y TeslaEdge | Door Sill Protector สติกเกอร์ Carbon Fiber","จังหวัดตาก","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","914.0","สำเร็จแล้ว"
"2024-05-09","2405092N60H9H9","mikereal","🎨 ปากกาแต้มสีล้อ Tesla TeslaEdge | Wheel Touch-up Paint Pen ซ่อมรอยขีดข่วน","จังหวัดสตูล","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","726.0","สำเร็จแล้ว"
"2024-05-09","2405096PMBZJIO","note.ride","🧊 พรม Frunk Tesla Model 3 TeslaEdge | Frunk Mat TPE กันน้ำ ทนทาน","จังหวัดระยอง","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","1882.0","สำเร็จแล้ว"
"2024-05-09","240509FGP07WKH","wanone","🔮 ไฟฉายโลโก้ประตู Tesla Model 3/Y TeslaEdge | Door Projector Logo Light LED","จังหวัดนนทบุรี","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","1085.0","สำเร็จแล้ว"
"2024-05-09","2405098JP4QR2C","taiturbo","🔌 USB Hub อเนกประสงค์ Tesla Model 3 TeslaEdge | USB Hub 4-Port PD Fast Charge ช่องคอนโซล","จังหวัดร้อยเอ็ด","ผู้ขายทำการจัดส่งให้","3204.0","สำเร็จแล้ว"
"2024-05-09","240509N79A4X6F","hope_1997","🔌 USB Hub อเนกประสงค์ Tesla Model Y TeslaEdge | USB Hub 4-Port PD Fast Charge ช่องคอนโซล","จังหวัดกรุงเทพมหานคร","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","1751.0","สำเร็จแล้ว"
"2024-05-09","240509NPPUUX0G","view.real","🔗 ตาข่ายกั้นท้ายรถ Tesla Model Y TeslaEdge | Cargo Net Trunk กันของตก ยืดหยุ่นสูง","จังหวัดระยอง","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","326.0","สำเร็จแล้ว"
"2024-05-10","2405105LE9BQRP","zoom88","🔌 USB Hub อเนกประสงค์ Tesla Model Y TeslaEdge | USB Hub 4-Port PD Fast Charge ช่องคอนโซล","จังหวัดสกลนคร","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","754.0","สำเร็จแล้ว"
"2024-05-10","2405102FBSZRR0","nick_th","🌟 ไฟ Frunk LED Tesla Model Y TeslaEdge | Frunk Light Upgrade ติดตั้งง่าย","จังหวัดร้อยเอ็ด","Standard Delivery - ส่งธรรมดาในประเทศ-KEX Express","357.0","สำเร็จแล้ว"
"2024-05-10","24051060DCW4OT","poom.2001","💪 แผ่นกันรอยที่วางแขน Tesla Model Y TeslaEdge | Armrest Pad Protector หนัง PU","จังหวัดนครราชสีมา","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","427.0","สำเร็จแล้ว"
"2024-05-10","2405103M1C78Y7","nai.drive","🔆 ไฟส่องสว่างสถานีชาร์จ TeslaEdge | Charging Station LED Light เซ็นเซอร์เปิด-ปิดอัตโนมัติ","จังหวัดยโสธร","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","1075.0","สำเร็จแล้ว"
"2024-05-10","2405104Q807J1E","nai.123","🕶️ ที่เก็บแว่นตา Tesla Model S/X TeslaEdge | Sunglass Holder Clip ที่หนีบแว่น","จังหวัดสกลนคร","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","231.0","สำเร็จแล้ว"
"2024-05-10","2405108KBUBZR2","charm99","🗃️ กล่องเก็บของคอนโซลกลาง Tesla Model 3 TeslaEdge | Center Console Organizer Tray ถาดแบ่งช่อง","จังหวัดนครราชสีมา","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","719.0","สำเร็จแล้ว"
"2024-05-10","2405103L5MF4QV","boss_thai","💫 ไฟ LED ป้ายทะเบียน Tesla Model 3 TeslaEdge | License Plate LED White 6000K ติดตั้งง่าย","จังหวัดสมุทรปราการ","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","924.0","สำเร็จแล้ว"
"2024-05-10","240510DEW22F0G","rain2000","⚫ ฝาครอบดุมล้อ Tesla Model 3 TeslaEdge | Hub Cap Center Cover โลโก้ 4 ชิ้น","จังหวัดสมุทรปราการ","Standard Delivery - ส่งธรรมดาในประเทศ-KEX Express","1290.0","สำเร็จแล้ว"
"2024-05-10","240510JFWHXMS3","ice_1994","🔌 ขาแขวน Wall Connector TeslaEdge | Wall Connector Mount Bracket สแตนเลส","จังหวัดแม่ฮ่องสอน","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","1259.0","สำเร็จแล้ว"
"2024-05-10","2405102XJTPF2Q","pure.new","📖 ไฟอ่านหนังสือ LED Tesla Model Y TeslaEdge | Reading Light Upgrade Ultra Bright","จังหวัดกรุงเทพมหานคร","ผู้ขายทำการจัดส่งให้","456.0","สำเร็จแล้ว"
"2024-05-11","240511SOK8N4YO","first_1996","🌟 ไฟ Frunk LED Tesla Model Y TeslaEdge | Frunk Light Upgrade ติดตั้งง่าย","จังหวัดสงขลา","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","734.0","สำเร็จแล้ว"
"2024-05-11","2405119E5B4FC6","ice_shop","🔳 กรอบป้ายทะเบียน Tesla TeslaEdge | License Plate Frame Carbon Fiber หน้า-หลัง","จังหวัดกรุงเทพมหานคร","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","960.0","สำเร็จแล้ว"
"2024-05-11","24051131QTDDMD","dream.mod","💪 แผ่นกันรอยที่วางแขน Tesla Model Y TeslaEdge | Armrest Pad Protector หนัง PU","จังหวัดกรุงเทพมหานคร","Standard Delivery - ส่งธรรมดาในประเทศ-KEX Express","553.0","สำเร็จแล้ว"
"2024-05-11","240511QLKPE569","filmgo","🗃️ กล่องเก็บของคอนโซลกลาง Tesla Model S TeslaEdge | Center Console Organizer Tray ถาดแบ่งช่อง","จังหวัดอุดรธานี","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","1133.0","สำเร็จแล้ว"
"2024-05-11","2405114CL8NG1U","katecar","📱 ฟิล์มกันรอยจอสัมผัส Tesla Model 3 TeslaEdge | 9H Tempered Glass Screen Protector","จังหวัดเชียงราย","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","1234.0","สำเร็จแล้ว"
"2024-05-12","240512LO6BAORZ","prae.new","💪 แผ่นกันรอยที่วางแขน Tesla Model Y TeslaEdge | Armrest Pad Protector หนัง PU","จังหวัดกรุงเทพมหานคร","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","883.0","สำเร็จแล้ว"
"2024-05-12","240512U0GGIWOM","pin_shop","🔌 USB Hub อเนกประสงค์ Tesla Model S TeslaEdge | USB Hub 4-Port PD Fast Charge ช่องคอนโซล","จังหวัดสมุทรปราการ","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","1024.0","สำเร็จแล้ว"
"2024-05-12","240512O1ZNY0PE","rain.wow","📱 ฟิล์มกันรอยจอสัมผัส Tesla Model 3 TeslaEdge | 9H Tempered Glass Screen Protector","จังหวัดกรุงเทพมหานคร","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","1448.0","สำเร็จแล้ว"
"2024-05-12","240512HPVHV543","mark_love","📦 ถาดท้ายรถ TPE Tesla Model S TeslaEdge | Trunk Mat กันน้ำ กันรอย ตัดตรงรุ่น","จังหวัดสมุทรสงคราม","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","6198.0","สำเร็จแล้ว"
"2024-05-12","2405126MK8TMRB","view.old","☕ ที่วางแก้ว Tesla Model S/X TeslaEdge | Cup Holder Insert ซิลิโคน กันลื่น","จังหวัดระยอง","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","555.0","สำเร็จแล้ว"
"2024-05-12","240512Z815FYLQ","rome.mod","🔩 น็อตล้อกันขโมย Tesla Model S TeslaEdge | Anti-theft Lug Nuts Set สแตนเลส","จังหวัดพระนครศรีอยุธยา","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","2194.0","สำเร็จแล้ว"
"2024-05-13","240513WB3XPPFJ","mikedrive","🔩 น็อตล้อกันขโมย Tesla Model Y TeslaEdge | Anti-theft Lug Nuts Set สแตนเลส","จังหวัดชลบุรี","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","2004.0","สำเร็จแล้ว"
"2024-05-13","240513JQ6KG30C","pong_44","📱 ที่เก็บของใต้เบาะ Tesla Model Y TeslaEdge | Under Seat Storage Box กล่องซ่อนของ","จังหวัดปัตตานี","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","363.0","สำเร็จแล้ว"
"2024-05-13","240513BP980YPW","pangdrive","☕ ที่วางแก้ว Tesla Model 3/Y TeslaEdge | Cup Holder Insert ซิลิโคน กันลื่น","จังหวัดพิษณุโลก","Standard Delivery - ส่งธรรมดาในประเทศ-KEX Express","191.0","สำเร็จแล้ว"
"2024-05-13","240513ZG2ZKM1Z","stamp.22","🔧 ฝาจุกวาล์วล้อ Tesla TeslaEdge | Tire Valve Cap Set สแตนเลส โลโก้ Tesla 4 ชิ้น","จังหวัดอุบลราชธานี","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","226.0","สำเร็จแล้ว"
"2024-05-13","240513WUUM0JZP","ice_up","💡 ไฟเท้า Ambient LED Tesla Model S TeslaEdge | Footwell RGB LED 256 สี ควบคุมผ่านแอพ","จังหวัดขอนแก่น","Standard Delivery - ส่งธรรมดาในประเทศ-KEX Express","1240.0","สำเร็จแล้ว"
"2024-05-13","240513FP8ZWLHB","fame_car","🎨 ฟิล์มกันรอย Dashboard Tesla Model 3 TeslaEdge | แผ่นกันรอยหน้าปัด PPF ใส","จังหวัดสมุทรปราการ","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","1177.0","สำเร็จแล้ว"
"2024-05-14","240514CT73FC9C","true.55","🔧 ฝาจุกวาล์วล้อ Tesla TeslaEdge | Tire Valve Cap Set สแตนเลส โลโก้ Tesla 4 ชิ้น","จังหวัดพิจิตร","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","435.0","สำเร็จแล้ว"
"2024-05-14","240514GXXV1D7M","new.88","⚡ ที่จัดเก็บสาย UMC TeslaEdge | UMC Cable Organizer ที่ม้วนสายชาร์จ","จังหวัดเชียงใหม่","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","1178.0","สำเร็จแล้ว"
"2024-05-14","240514R9HEZRVK","juneride","🔦 ไฟท้ายรถอัปเกรด LED Tesla Model 3 TeslaEdge | Trunk LED Upgrade Kit สว่างขึ้น 200%","จังหวัดนครสวรรค์","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","2014.0","สำเร็จแล้ว"
"2024-05-14","2405146Z13XHRC","lee_fast","👔 ที่แขวนสูทหลังเบาะ Tesla Model 3 TeslaEdge | Headrest Coat Hanger สแตนเลส","จังหวัดปทุมธานี","Standard Delivery - ส่งธรรมดาในประเทศ-KEX Express","668.0","สำเร็จแล้ว"
"2024-05-14","240514OM76CYN5","famefast","🗃️ กล่องเก็บของคอนโซลกลาง Tesla Model S TeslaEdge | Center Console Organizer Tray ถาดแบ่งช่อง","จังหวัดยะลา","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","1024.0","สำเร็จแล้ว"
"2024-05-14","240514QASWAADQ","nut.1990","🗃️ กล่องเก็บของคอนโซลกลาง Tesla Model S TeslaEdge | Center Console Organizer Tray ถาดแบ่งช่อง","จังหวัดสุรินทร์","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","1472.0","สำเร็จแล้ว"
"2024-05-14","240514X9MSKEN7","sing_mod","🔮 ไฟฉายโลโก้ประตู Tesla Model S/X TeslaEdge | Door Projector Logo Light LED","จังหวัดสกลนคร","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","983.0","สำเร็จแล้ว"
"2024-05-15","240515OCU1RCR0","brightth","👜 กระเป๋าใส่สายชาร์จ TeslaEdge | Mobile Connector Bag กันกระแทก","จังหวัดสงขลา","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","1984.0","สำเร็จแล้ว"
"2024-05-15","240515E56SGSXL","kornride","⚫ ฝาครอบดุมล้อ Tesla Model 3 TeslaEdge | Hub Cap Center Cover โลโก้ 4 ชิ้น","จังหวัดสุราษฎร์ธานี","Standard Delivery - ส่งธรรมดาในประเทศ-KEX Express","808.0","สำเร็จแล้ว"
"2024-05-15","2405156UYVVSR6","arm88","🚪 กันรอยขอบประตู Tesla Model Y TeslaEdge | Door Sill Protector สติกเกอร์ Carbon Fiber","จังหวัดกรุงเทพมหานคร","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","858.0","สำเร็จแล้ว"
"2024-05-15","240515H0M8PI14","eyecity","🎨 ฟิล์มกันรอย Dashboard Tesla Model Y TeslaEdge | แผ่นกันรอยหน้าปัด PPF ใส","จังหวัดสกลนคร","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","1091.0","สำเร็จแล้ว"
"2024-05-15","240515F4ZIY698","nam.wow","⚙️ ชุด NEMA 14-50 Adapter TeslaEdge | NEMA 14-50 to TPC Adapter อะแดปเตอร์ปลั๊ก","จังหวัดลพบุรี","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","6126.0","สำเร็จแล้ว"
"2024-05-16","240516LXA1BOAI","true.1995","🏠 Hook แขวนสายชาร์จติดผนัง TeslaEdge | Charging Cable Wall Hook สแตนเลส","จังหวัดกรุงเทพมหานคร","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","477.0","สำเร็จแล้ว"
"2024-05-16","240516QI1HJMQQ","rain123","🌊 บังโคลน Tesla Model 3 TeslaEdge | Mud Flaps กันน้ำกันโคลน 4 ชิ้น","จังหวัดพังงา","Standard Delivery - ส่งธรรมดาในประเทศ-KEX Express","1248.0","สำเร็จแล้ว"
"2024-05-16","240516PGQM6QZI","arm1996","🖥️ กรอบจอ Android Tesla Model 3 TeslaEdge | Rear Seat Entertainment Screen 10.1 inch","จังหวัดกรุงเทพมหานคร","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","30000.0","สำเร็จแล้ว"
"2024-05-16","240516LJIR0BG2","nick.turbo","🔩 น็อตล้อกันขโมย Tesla Model 3 TeslaEdge | Anti-theft Lug Nuts Set สแตนเลส","จังหวัดลพบุรี","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","2250.0","สำเร็จแล้ว"
"2024-05-17","240517S06VFBQD","win99","💪 แผ่นกันรอยที่วางแขน Tesla Model 3 TeslaEdge | Armrest Pad Protector หนัง PU","จังหวัดสระบุรี","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","798.0","สำเร็จแล้ว"
"2024-05-17","2405174MNU4PY0","mac2024","⚫ ฝาครอบดุมล้อ Tesla Model 3 TeslaEdge | Hub Cap Center Cover โลโก้ 4 ชิ้น","จังหวัดสตูล","ผู้ขายทำการจัดส่งให้","709.0","สำเร็จแล้ว"
"2024-05-17","240517AJ1D5I2Y","hanahub","📱 ฟิล์มกันรอยจอสัมผัส Tesla Model Y TeslaEdge | 9H Tempered Glass Screen Protector","จังหวัดสงขลา","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","1214.0","สำเร็จแล้ว"
"2024-05-18","240518T4FADPVM","aom.1992","🕶️ ที่เก็บแว่นตา Tesla Model S/X TeslaEdge | Sunglass Holder Clip ที่หนีบแว่น","จังหวัดนนทบุรี","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","265.0","สำเร็จแล้ว"
"2024-05-18","240518RAIRWCTP","peak456","🎨 ฟิล์มกันรอย Dashboard Tesla Model 3 TeslaEdge | แผ่นกันรอยหน้าปัด PPF ใส","จังหวัดระยอง","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","2418.0","สำเร็จแล้ว"
"2024-05-18","24051838OOAOWQ","rome1994","📐 ครอบกระจกมองข้าง Tesla Model 3/Y TeslaEdge | Mirror Cover Carbon Fiber ซ้าย-ขวา","จังหวัดระยอง","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","2062.0","สำเร็จแล้ว"
"2024-05-18","240518R9YGDMDL","ring_th","🚪 กันรอยขอบประตู Tesla Model 3 TeslaEdge | Door Sill Protector สติกเกอร์ Carbon Fiber","จังหวัดเชียงใหม่","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","976.0","สำเร็จแล้ว"
"2024-05-18","240518AFFBK6F5","cherry.1996","⚡ ที่จัดเก็บสาย UMC TeslaEdge | UMC Cable Organizer ที่ม้วนสายชาร์จ","จังหวัดพัทลุง","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","491.0","สำเร็จแล้ว"
"2024-05-18","240518I8N3OIQ0","firstth","📖 ไฟอ่านหนังสือ LED Tesla Model 3 TeslaEdge | Reading Light Upgrade Ultra Bright","จังหวัดอำนาจเจริญ","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","324.0","สำเร็จแล้ว"
"2024-05-18","240518FO0I674L","popnext","☕ ที่วางแก้ว Tesla Model S/X TeslaEdge | Cup Holder Insert ซิลิโคน กันลื่น","จังหวัดกาฬสินธุ์","ผู้ขายทำการจัดส่งให้","459.0","สำเร็จแล้ว"
"2024-05-18","240518ASMCYL89","eyebkk","🗂️ ที่จัดระเบียบท้ายรถ Tesla Model Y TeslaEdge | Trunk Organizer พับเก็บได้ แบ่งช่อง","จังหวัดกรุงเทพมหานคร","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","957.0","สำเร็จแล้ว"
"2024-05-18","240518NZTERRIS","bas_life","📱 ฟิล์มกันรอยจอสัมผัส Tesla Model S TeslaEdge | 9H Tempered Glass Screen Protector","จังหวัดพิษณุโลก","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","1230.0","สำเร็จแล้ว"
"2024-05-19","240519B11PNASL","naitech","🌟 ไฟ Frunk LED Tesla Model 3 TeslaEdge | Frunk Light Upgrade ติดตั้งง่าย","จังหวัดระยอง","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","648.0","สำเร็จแล้ว"
"2024-05-19","240519241SGWDG","book33","🔘 ฝาครอบปุ่มพวงมาลัย Tesla Model 3/Y TeslaEdge | Steering Wheel Button Cover Carbon","จังหวัดพังงา","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","453.0","สำเร็จแล้ว"
"2024-05-19","240519P5Y7C94M","bank.vip","🔌 USB Hub อเนกประสงค์ Tesla Model Y TeslaEdge | USB Hub 4-Port PD Fast Charge ช่องคอนโซล","จังหวัดระนอง","Standard Delivery - ส่งธรรมดาในประเทศ-KEX Express","1274.0","สำเร็จแล้ว"
"2024-05-19","240519GKF4ISS3","skynext","🚪 กันรอยขอบประตู Tesla Model Y TeslaEdge | Door Sill Protector สติกเกอร์ Carbon Fiber","จังหวัดนครนายก","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","568.0","สำเร็จแล้ว"
"2024-05-19","240519C80DFCL6","stardrive","🖤 สติกเกอร์ B-Pillar Tesla Model Y TeslaEdge | B-Pillar Vinyl Wrap เคลือบเงา","จังหวัดอ่างทอง","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","388.0","สำเร็จแล้ว"
"2024-05-19","240519NVBTYE77","palm_789","🗑️ ถังขยะในรถ Tesla TeslaEdge | Car Trash Can ซิลิโคน พับได้ กันน้ำ","จังหวัดปทุมธานี","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","193.0","สำเร็จแล้ว"
"2024-05-20","2405203LY6TAHY","lee2001","🔋 Power Bank Solar 30000mAh TeslaEdge | แบตสำรองโซล่าร์ สำหรับตั้งแคมป์กับ Tesla","จังหวัดกาญจนบุรี","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","2887.0","สำเร็จแล้ว"
"2024-05-20","240520EZNRYAML","arm_auto","📦 ถาดท้ายรถ TPE Tesla Model 3 TeslaEdge | Trunk Mat กันน้ำ กันรอย ตัดตรงรุ่น","จังหวัดลำพูน","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","1589.0","สำเร็จแล้ว"
"2024-05-20","240520PXZJS23W","pin1998","✨ ไฟเพดานรถ LED Tesla Model Y TeslaEdge | Interior Dome Light Upgrade สว่างจัด","จังหวัดนนทบุรี","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","1716.0","สำเร็จแล้ว"
"2024-05-20","240520OXWMOQVX","pim_zen","🎨 ปากกาแต้มสีล้อ Tesla TeslaEdge | Wheel Touch-up Paint Pen ซ่อมรอยขีดข่วน","จังหวัดปัตตานี","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","302.0","สำเร็จแล้ว"
"2024-05-20","240520XF9Z4E44","hopecool","🗃️ กล่องเก็บของคอนโซลกลาง Tesla Model S TeslaEdge | Center Console Organizer Tray ถาดแบ่งช่อง","จังหวัดระยอง","Standard Delivery - ส่งธรรมดาในประเทศ-J&T Express","2686.0","สำเร็จแล้ว"
"2024-05-20","240520ABDVJBDB","one_vip","🖤 สติกเกอร์ B-Pillar Tesla Model Y TeslaEdge | B-Pillar Vinyl Wrap เคลือบเงา","จังหวัดกำแพงเพชร","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","457.0","สำเร็จแล้ว"
"2024-05-20","240520R6F4W1XZ","sun_tech","🔄 อะแดปเตอร์ J1772 Holder TeslaEdge | J1772 Adapter Holder ที่เก็บหัวชาร์จ","จังหวัดกำแพงเพชร","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","553.0","สำเร็จแล้ว"
"2024-05-20","240520RMVYDJDF","mac_789","🔮 ไฟฉายโลโก้ประตู Tesla Model S/X TeslaEdge | Door Projector Logo Light LED","จังหวัดนครพนม","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","1104.0","สำเร็จแล้ว"
"2024-05-20","2405207NRFKAN8","sing2001","📱 ที่วางมือถือ MagSafe Tesla Model Y TeslaEdge | Phone Mount MagSafe 15W Wireless Charge","จังหวัดภูเก็ต","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","1283.0","สำเร็จแล้ว"
"2024-05-21","240521HVQ1TBJT","sing.hub","📡 กล่อง OBD2 Scanner Tesla TeslaEdge | OBD2 Bluetooth Diagnostic Scanner ตรวจสภาพรถ","จังหวัดกรุงเทพมหานคร","Standard Delivery - ส่งธรรมดาในประเทศ-SPX Express","1374.0","สำเร็จแล้ว"
"2024-05-21","2405215J7EVJKW","sand1995","🛡️ สติกเกอร์กันรอยกันชนหลัง Tesla Model 3 TeslaEdge | Rear Bumper Protector Film Carbon Look","จังหวัดสมุทรสงคราม","Standard Delivery - ส่งธรรมดาในประเทศ-Flash Express","1256.0","สำเร็จแล้ว"
"2024-05-21","2405216SI0G4UU","bas.123","🔋 Power Bank Solar 30000mAh TeslaEdge | แบตสำรองโซล่าร์ สำหรับตั้งแคมป์กับ Tesla","จังหวัดกรุงเทพมหานคร","Standard Delivery - ส่งธรรมดาในประเทศ-Kerry","1738.0","สำเร็จแล้ว"
